ID,Type,Title,Author,Year,Journal,Booktitle,Volume,Number,Pages,DOI,URL,Publisher,Editor,Abstract,Keywords,bibsource,biburl,timestamp,eprint,eprinttype,series,note,howpublished,month,CCF_Rank,CCF_Name,CAS_Zone,CAS_Top,CAS_Name,Publication_Type,CAS_Category,CCF_Type
DBLP:conf/iclr/0001VSL0025,inproceedings,Hierarchical World Models as Visual Whole-Body Humanoid Controllers,Nicklas Hansen; Jyothir S. V; Vlad Sobal; Yann LeCun; Xiaolong Wang; Hao Su,2025,,"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,,,,https://openreview.net/forum?id=7wuJMvK639,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/0001VSL0025.bib,"Thu, 15 May 2025 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/iclr/ArefinSGLRSP25,inproceedings,Seq-VCR: Preventing Collapse in Intermediate Transformer Representations for Enhanced Reasoning,Md Rifat Arefin; Gopeshh Subbaraj; Nicolas Gontier; Yann LeCun; Irina Rish; Ravid Shwartz-Ziv; Christopher Pal,2025,,"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,,,,https://openreview.net/forum?id=30oIfmrcFO,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/ArefinSGLRSP25.bib,"Thu, 15 May 2025 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/iclr/SobalIBCBACL25,inproceedings,X-Sample Contrastive Loss: Improving Contrastive Learning with Sample Similarity Graphs,Vlad Sobal; Mark Ibrahim; Randall Balestriero; Vivien Cabannes; Diane Bouchacourt; Pietro Astolfi; Kyunghyun Cho; Yann LeCun,2025,,"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,,,,https://openreview.net/forum?id=c1Ng0f8ivn,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/SobalIBCBACL25.bib,"Thu, 15 May 2025 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/iclr/WangHXLR25,inproceedings,PooDLen̆icode128041: Pooled and dense self-supervised learning from naturalistic videos,Alex N. Wang; Christopher Hoang; Yuwen Xiong; Yann LeCun; Mengye Ren,2025,,"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,,,,https://openreview.net/forum?id=dEg5SdGaiq,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/WangHXLR25.bib,"Thu, 15 May 2025 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/iclr/WhiteDRPF0SJSDS25,inproceedings,"LiveBench: A Challenging, Contamination-Limited LLM Benchmark",Colin White; Samuel Dooley; Manley Roberts; Arka Pal; Benjamin Feuer; Siddhartha Jain; Ravid Shwartz-Ziv; Neel Jain; Khalid Saifullah; Sreemanti Dey; Shubh-Agrawal; Sandeep Singh Sandha; Siddartha V. Naidu; Chinmay Hegde; Yann LeCun; Tom Goldstein; Willie Neiswanger; Micah Goldblum,2025,,"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,,,,https://openreview.net/forum?id=sKYHBTAxVa,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/WhiteDRPF0SJSDS25.bib,"Thu, 15 May 2025 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/iclr/YunZLC25,inproceedings,URLOST: Unsupervised Representation Learning without Stationarity or Topology,Zeyu Yun; Juexiao Zhang; Yann LeCun; Yubei Chen,2025,,"The Thirteenth International Conference on Learning Representations, ICLR 2025, Singapore, April 24-28, 2025",,,,,https://openreview.net/forum?id=MBBRHDuiwM,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/YunZLC25.bib,"Thu, 15 May 2025 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:journals/corr/abs-2502-02013,article,Layer by Layer: Uncovering Hidden Representations in Language Models,Oscar Skean; Md Rifat Arefin; Dan Zhao; Niket Patel; Jalal Naghiyev; Yann LeCun; Ravid Shwartz-Ziv,2025,CoRR,,abs/2502.02013,,,10.48550/ARXIV.2502.02013,https://doi.org/10.48550/arXiv.2502.02013,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2502-02013.bib,"Mon, 10 Mar 2025 00:00:00 +0100",2502.02013,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2502-11831,article,Intuitive physics understanding emerges from self-supervised pretraining on natural videos,Quentin Garrido; Nicolas Ballas; Mahmoud Assran; Adrien Bardes; Laurent Najman; Michael Rabbat; Emmanuel Dupoux; Yann LeCun,2025,CoRR,,abs/2502.11831,,,10.48550/ARXIV.2502.11831,https://doi.org/10.48550/arXiv.2502.11831,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2502-11831.bib,"Wed, 19 Mar 2025 00:00:00 +0100",2502.11831,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2502-14819,article,Learning from Reward-Free Offline Data: A Case for Planning with Latent Dynamics Models,Vlad Sobal; Wancong Zhang; Kynghyun Cho; Randall Balestriero; Tim G. J. Rudner; Yann LeCun,2025,CoRR,,abs/2502.14819,,,10.48550/ARXIV.2502.14819,https://doi.org/10.48550/arXiv.2502.14819,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2502-14819.bib,"Thu, 20 Mar 2025 00:00:00 +0100",2502.14819,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2502-15969,article,Forgotten Polygons: Multimodal Large Language Models are Shape-Blind,William Rudman; Michal Golovanesky; Amir Bar; Vedant Palit; Yann LeCun; Carsten Eickhoff; Ritambhara Singh,2025,CoRR,,abs/2502.15969,,,10.48550/ARXIV.2502.15969,https://doi.org/10.48550/arXiv.2502.15969,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2502-15969.bib,"Thu, 20 Mar 2025 00:00:00 +0100",2502.15969,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2503-10622,article,Transformers without Normalization,Jiachen Zhu; Xinlei Chen; Kaiming He; Yann LeCun; Zhuang Liu,2025,CoRR,,abs/2503.10622,,,10.48550/ARXIV.2503.10622,https://doi.org/10.48550/arXiv.2503.10622,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2503-10622.bib,"Mon, 14 Apr 2025 01:00:00 +0200",2503.10622,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2504-01017,article,Scaling Language-Free Visual Representation Learning,David Fan; Shengbang Tong; Jiachen Zhu; Koustuv Sinha; Zhuang Liu; Xinlei Chen; Michael Rabbat; Nicolas Ballas; Yann LeCun; Amir Bar; Saining Xie,2025,CoRR,,abs/2504.01017,,,10.48550/ARXIV.2504.01017,https://doi.org/10.48550/arXiv.2504.01017,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2504-01017.bib,"Sun, 18 May 2025 01:00:00 +0200",2504.01017,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2505-17117,article,From Tokens to Thoughts: How LLMs and Humans Trade Compression for Meaning,Chen Shani; Dan Jurafsky; Yann LeCun; Ravid Shwartz-Ziv,2025,CoRR,,abs/2505.17117,,,10.48550/ARXIV.2505.17117,https://doi.org/10.48550/arXiv.2505.17117,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2505-17117.bib,"Thu, 26 Jun 2025 01:00:00 +0200",2505.17117,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2505-20425,article,OSVI-WM: One-Shot Visual Imitation for Unseen Tasks using World-Model-Guided Trajectory Generation,Raktim Gautam Goswami; Prashanth Krishnamurthy; Yann LeCun; Farshad Khorrami,2025,CoRR,,abs/2505.20425,,,10.48550/ARXIV.2505.20425,https://doi.org/10.48550/arXiv.2505.20425,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2505-20425.bib,"Fri, 27 Jun 2025 01:00:00 +0200",2505.20425,arXiv,,,,,,,,,,journal,,
DBLP:conf/rlc/ZhangGSLC24,article,Light-weight Probing of Unsupervised Representations for Reinforcement Learning,Wancong Zhang; Anthony GX-Chen; Vlad Sobal; Yann LeCun; Nicolas Carion,2024,RLJ,,4,,1924--1949,,https://rlj.cs.umass.edu/2024/papers/Paper242.html,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/rlc/ZhangGSLC24.bib,"Wed, 26 Mar 2025 00:00:00 +0100",,,,,,,,,,,,journal,,
DBLP:journals/entropy/ShwartzZivL24,article,To Compress or Not to Compress - Self-Supervised Learning and Information Theory: A Review,Ravid Shwartz-Ziv; Yann LeCun,2024,Entropy,,26,3,252,10.3390/E26030252,https://doi.org/10.3390/e26030252,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/entropy/ShwartzZivL24.bib,"Wed, 15 May 2024 01:00:00 +0200",,,,,,,,,3区,否,Entropy,journal,物理与天体物理,
DBLP:journals/pami/LiuHLLLOPT24,article,Editorial: Learning With Fewer Labels in Computer Vision,Li Liu; Timothy M. Hospedales; Yann LeCun; Mingsheng Long; Jiebo Luo; Wanli Ouyang; Matti Pietikäinen; Tinne Tuytelaars,2024,IEEE Trans. Pattern Anal. Mach. Intell.,,46,3,1319--1326,10.1109/TPAMI.2023.3341723,https://doi.org/10.1109/TPAMI.2023.3341723,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/pami/LiuHLLLOPT24.bib,"Tue, 03 Dec 2024 00:00:00 +0100",,,,,,,A类,TPAMI,1区,是,IEEE TRANSACTIONS ON PATTERN ANALYSIS AND MACHINE INTELLIGENCE,journal,计算机科学,推荐国际学术刊物
DBLP:journals/tmlr/BardesGPCRLAB24,article,Revisiting Feature Prediction for Learning Visual Representations from Video,Adrien Bardes; Quentin Garrido; Jean Ponce; Xinlei Chen; Michael Rabbat; Yann LeCun; Mido Assran; Nicolas Ballas,2024,Trans. Mach. Learn. Res.,,2024,,,,https://openreview.net/forum?id=QaCCuDfBk2,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tmlr/BardesGPCRLAB24.bib,"Mon, 16 Jun 2025 01:00:00 +0200",,,,,,,,,,,,journal,,
DBLP:journals/tmlr/Siddiqui0LD24,article,Blockwise Self-Supervised Learning at Scale,Shoaib Ahmed Siddiqui; David Krueger; Yann LeCun; Stéphane Deny,2024,Trans. Mach. Learn. Res.,,2024,,,,https://openreview.net/forum?id=M2m618iIPk,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/tmlr/Siddiqui0LD24.bib,"Thu, 08 Aug 2024 01:00:00 +0200",,,,,,,,,,,,journal,,
DBLP:conf/cvpr/Tong0Z0LX24,inproceedings,Eyes Wide Shut? Exploring the Visual Shortcomings of Multimodal LLMs,Shengbang Tong; Zhuang Liu; Yuexiang Zhai; Yi Ma; Yann LeCun; Saining Xie,2024,,"IEEE/CVF Conference on Computer Vision and Pattern Recognition, CVPR 2024, Seattle, WA, USA, June 16-22, 2024",,,9568--9578,10.1109/CVPR52733.2024.00914,https://doi.org/10.1109/CVPR52733.2024.00914,IEEE,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/cvpr/Tong0Z0LX24.bib,"Sun, 19 Jan 2025 13:39:05 +0100",,,,,,,A类,CVPR,,,,conference,,推荐国际学术会议
DBLP:conf/eccv/BarBTLRLGD24,inproceedings,EgoPet: Egomotion and Interaction Data from an Animal's Perspective,Amir Bar; Arya Bakhtiar; Danny Tran; Antonio Loquercio; Jathushan Rajasegaran; Yann LeCun; Amir Globerson; Trevor Darrell,2024,,"Computer Vision - ECCV 2024 - 18th European Conference, Milan, Italy, September 29-October 4, 2024, Proceedings, Part XXXVII",15095,,377--394,10.1007/978-3-031-72913-3_21,https://doi.org/10.1007/978-3-031-72913-3_21,Springer,Ales Leonardis; Elisa Ricci; Stefan Roth; Olga Russakovsky; Torsten Sattler; Gül Varol,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/eccv/BarBTLRLGD24.bib,"Tue, 10 Dec 2024 14:49:11 +0100",,,Lecture Notes in Computer Science,,,,B类,ECCV,,,,conference,,推荐国际学术会议
DBLP:conf/iclr/HeB0PLH24,inproceedings,Harnessing Explanations: LLM-to-LM Interpreter for Enhanced Text-Attributed Graph Representation Learning,Xiaoxin He; Xavier Bresson; Thomas Laurent; Adam Perold; Yann LeCun; Bryan Hooi,2024,,"The Twelfth International Conference on Learning Representations, ICLR 2024, Vienna, Austria, May 7-11, 2024",,,,,https://openreview.net/forum?id=RXFVcynVe1,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/HeB0PLH24.bib,"Wed, 07 Aug 2024 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/iclr/MialonF0LS24,inproceedings,GAIA: a benchmark for General AI Assistants,Grégoire Mialon; Clémentine Fourrier; Thomas Wolf; Yann LeCun; Thomas Scialom,2024,,"The Twelfth International Conference on Learning Representations, ICLR 2024, Vienna, Austria, May 7-11, 2024",,,,,https://openreview.net/forum?id=fibxvahvs3,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/iclr/MialonF0LS24.bib,"Wed, 07 Aug 2024 01:00:00 +0200",,,,,,,,,,,,conference,,
DBLP:conf/icml/BalestrieroL24,inproceedings,How Learning by Reconstruction Produces Uninformative Features For Perception,Randall Balestriero; Yann LeCun,2024,,"Forty-first International Conference on Machine Learning, ICML 2024, Vienna, Austria, July 21-27, 2024",,,,,https://openreview.net/forum?id=XsDWw1Mn2p,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/BalestrieroL24.bib,"Mon, 02 Sep 2024 16:45:29 +0200",,,,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/icml/BarBSAVBDGL24,inproceedings,Stochastic positional embeddings improve masked image modeling,Amir Bar; Florian Bordes; Assaf Shocher; Mido Assran; Pascal Vincent; Nicolas Ballas; Trevor Darrell; Amir Globerson; Yann LeCun,2024,,"Forty-first International Conference on Machine Learning, ICML 2024, Vienna, Austria, July 21-27, 2024",,,,,https://openreview.net/forum?id=hr8OXXMb7a,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/BarBSAVBDGL24.bib,"Mon, 02 Sep 2024 01:00:00 +0200",,,,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/icml/PressSLB24,inproceedings,The Entropy Enigma: Success and Failure of Entropy Minimization,Ori Press; Ravid Shwartz-Ziv; Yann LeCun; Matthias Bethge,2024,,"Forty-first International Conference on Machine Learning, ICML 2024, Vienna, Austria, July 21-27, 2024",,,,,https://openreview.net/forum?id=0bGsVoumFL,OpenReview.net,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icml/PressSLB24.bib,"Mon, 02 Sep 2024 01:00:00 +0200",,,,,,,A类,ICML,,,,conference,,推荐国际学术会议
DBLP:conf/nips/He0SC0LBH24,inproceedings,G-Retriever: Retrieval-Augmented Generation for Textual Graph Understanding and Question Answering,Xiaoxin He; Yijun Tian; Yifei Sun; Nitesh V. Chawla; Thomas Laurent; Yann LeCun; Xavier Bresson; Bryan Hooi,2024,,"Advances in Neural Information Processing Systems 38: Annual Conference on Neural Information Processing Systems 2024, NeurIPS 2024, Vancouver, BC, Canada, December 10 - 15, 2024",,,,,http://papers.nips.cc/paper_files/paper/2024/hash/efaf1c9726648c8ba363a5c927440529-Abstract-Conference.html,,Amir Globersons; Lester Mackey; Danielle Belgrave; Angela Fan; Ulrich Paquet; Jakub M. Tomczak; Cheng Zhang,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/He0SC0LBH24.bib,"Tue, 06 May 2025 01:00:00 +0200",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/TongBWWIAYYMWPF24,inproceedings,"Cambrian-1: A Fully Open, Vision-Centric Exploration of Multimodal LLMs",Peter Tong; Ellis Brown; Penghao Wu; Sanghyun Woo; Adithya Iyer; Sai Charitha Akula; Shusheng Yang; Jihan Yang; Manoj Middepogu; Ziteng Wang; Xichen Pan; Rob Fergus; Yann LeCun; Saining Xie,2024,,"Advances in Neural Information Processing Systems 38: Annual Conference on Neural Information Processing Systems 2024, NeurIPS 2024, Vancouver, BC, Canada, December 10 - 15, 2024",,,,,http://papers.nips.cc/paper_files/paper/2024/hash/9ee3a664ccfeabc0da16ac6f1f1cfe59-Abstract-Conference.html,,Amir Globersons; Lester Mackey; Danielle Belgrave; Angela Fan; Ulrich Paquet; Jakub M. Tomczak; Cheng Zhang,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/TongBWWIAYYMWPF24.bib,"Thu, 13 Feb 2025 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/nips/ZhaiBLPTZSXL0L24,inproceedings,Fine-Tuning Large Vision-Language Models as Decision-Making Agents via Reinforcement Learning,Simon Zhai; Hao Bai; Zipeng Lin; Jiayi Pan; Peter Tong; Yifei Zhou; Alane Suhr; Saining Xie; Yann LeCun; Yi Ma; Sergey Levine,2024,,"Advances in Neural Information Processing Systems 38: Annual Conference on Neural Information Processing Systems 2024, NeurIPS 2024, Vancouver, BC, Canada, December 10 - 15, 2024",,,,,http://papers.nips.cc/paper_files/paper/2024/hash/c848b7d3adc08fcd0bf1df3101ba6728-Abstract-Conference.html,,Amir Globersons; Lester Mackey; Danielle Belgrave; Angela Fan; Ulrich Paquet; Jakub M. Tomczak; Cheng Zhang,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/nips/ZhaiBLPTZSXL0L24.bib,"Thu, 13 Feb 2025 00:00:00 +0100",,,,,,,A类,NeurIPS,,,,conference,,推荐国际学术会议
DBLP:conf/icassp/BalestrieroL23,inproceedings,Fast and Exact Enumeration of Deep Networks Partitions Regions,Randall Balestriero; Yann LeCun,2023,,"IEEE International Conference on Acoustics, Speech and Signal Processing ICASSP 2023, Rhodes Island, Greece, June 4-10, 2023",,,1--5,10.1109/ICASSP49357.2023.10095698,https://doi.org/10.1109/ICASSP49357.2023.10095698,IEEE,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/conf/icassp/BalestrieroL23.bib,"Sun, 19 Jan 2025 13:18:24 +0100",,,,,,,B类,ICASSP,,,,conference,,推荐国际学术会议
DBLP:journals/corr/abs-2402-11337,article,Learning by Reconstruction Produces Uninformative Features For Perception,Randall Balestriero; Yann LeCun,2024,CoRR,,abs/2402.11337,,,10.48550/ARXIV.2402.11337,https://doi.org/10.48550/arXiv.2402.11337,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2402-11337.bib,"Mon, 26 Feb 2024 00:00:00 +0100",2402.11337,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2403-00504,article,Learning and Leveraging World Models in Visual Representation Learning,Quentin Garrido; Mahmoud Assran; Nicolas Ballas; Adrien Bardes; Laurent Najman; Yann LeCun,2024,CoRR,,abs/2403.00504,,,10.48550/ARXIV.2403.00504,https://doi.org/10.48550/arXiv.2403.00504,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2403-00504.bib,"Tue, 02 Apr 2024 01:00:00 +0200",2403.00504,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2405-01469,article,Advancing human-centric AI for robust X-ray analysis through holistic self-supervised learning,Théo Moutakanni; Piotr Bojanowski; Guillaume Chassagnon; Céline Hudelot; Armand Joulin; Yann LeCun; Matthew J. Muckley; Maxime Oquab; Marie-Pierre Revel; Maria Vakalopoulou,2024,CoRR,,abs/2405.01469,,,10.48550/ARXIV.2405.01469,https://doi.org/10.48550/arXiv.2405.01469,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-01469.bib,"Fri, 22 Nov 2024 00:00:00 +0100",2405.01469,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2405-15802,article,Towards a Framework for Openness in Foundation Models: Proceedings from the Columbia Convening on Openness in Artificial Intelligence,Adrien Basdevant; Camille François; Victor Storchan; Kevin Bankston; Ayah Bdeir; Brian Behlendorf; Mérouane Debbah; Sayash Kapoor; Yann LeCun; Mark Surman; Helen King-Turvey; Nathan Lambert; Stefano Maffulli; Nik Marda; Govind Shivkumar; Justine Tunney,2024,CoRR,,abs/2405.15802,,,10.48550/ARXIV.2405.15802,https://doi.org/10.48550/arXiv.2405.15802,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2405-15802.bib,"Thu, 08 Aug 2024 01:00:00 +0200",2405.15802,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2406-09366,article,Towards an Improved Understanding and Utilization of Maximum Manifold Capacity Representations,Rylan Schaeffer; Victor Lecomte; Dhruv Bhandarkar Pai; Andres Carranza; Berivan Isik; Alyssa Unell; Mikail Khona; Thomas E. Yerxa; Yann LeCun; SueYeon Chung; Andrey Gromov; Ravid Shwartz-Ziv; Sanmi Koyejo,2024,CoRR,,abs/2406.09366,,,10.48550/ARXIV.2406.09366,https://doi.org/10.48550/arXiv.2406.09366,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-09366.bib,"Tue, 09 Jul 2024 01:00:00 +0200",2406.09366,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2406-11463,article,Just How Flexible are Neural Networks in Practice?,Ravid Shwartz-Ziv; Micah Goldblum; Arpit Bansal; C. Bayan Bruss; Yann LeCun; Andrew Gordon Wilson,2024,CoRR,,abs/2406.11463,,,10.48550/ARXIV.2406.11463,https://doi.org/10.48550/arXiv.2406.11463,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-11463.bib,"Thu, 18 Jul 2024 01:00:00 +0200",2406.11463,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2406-19314,article,"LiveBench: A Challenging, Contamination-Free LLM Benchmark",Colin White; Samuel Dooley; Manley Roberts; Arka Pal; Benjamin Feuer; Siddhartha Jain; Ravid Shwartz-Ziv; Neel Jain; Khalid Saifullah; Siddartha Naidu; Chinmay Hegde; Yann LeCun; Tom Goldstein; Willie Neiswanger; Micah Goldblum,2024,CoRR,,abs/2406.19314,,,10.48550/ARXIV.2406.19314,https://doi.org/10.48550/arXiv.2406.19314,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2406-19314.bib,"Mon, 03 Mar 2025 00:00:00 +0100",2406.19314,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2407-18134,article,\(핏\)-Sample Contrastive Loss: Improving Contrastive Learning with Sample Similarity Graphs,Vlad Sobal; Mark Ibrahim; Randall Balestriero; Vivien Cabannes; Diane Bouchacourt; Pietro Astolfi; Kyunghyun Cho; Yann LeCun,2024,CoRR,,abs/2407.18134,,,10.48550/ARXIV.2407.18134,https://doi.org/10.48550/arXiv.2407.18134,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2407-18134.bib,"Sat, 24 Aug 2024 01:00:00 +0200",2407.18134,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2408-11208,article,PooDLe: Pooled and dense self-supervised learning from naturalistic videos,Alex N. Wang; Christopher Hoang; Yuwen Xiong; Yann LeCun; Mengye Ren,2024,CoRR,,abs/2408.11208,,,10.48550/ARXIV.2408.11208,https://doi.org/10.48550/arXiv.2408.11208,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2408-11208.bib,"Tue, 24 Sep 2024 01:00:00 +0200",2408.11208,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2410-21256,article,Multi-modal AI for comprehensive breast cancer prognostication,Jan Witowski; Ken Zeng; Joseph Cappadona; Jailan Elayoubi; Elena Diana Chiru; Nancy Chan; Young-Joon Kang; Frederick Howard; Irina Ostrovnaya; Carlos Fernandez-Granda; Freya Schnabel; Ugur Ozerdem; Kangning Liu; Zoe Steinsnyder; Nitya Thakore; Mohammad Sadic; Frank Yeung; Elisa Liu; Theodore Hill; Benjamin Swett; Danielle Rigau; Andrew Clayburn; Valerie Speirs; Marcus Vetter; Lina Sojak; Simone Muenst Soysal; Daniel Baumhoer; Khalil Choucair; Yu Zong; Lina Daoud; Anas Saad; Waleed Abdulsattar; Rafic Beydoun; Jia-Wern Pan; Haslina Makmur; Soo-Hwang Teo; Linda Ma Pak; Victor Angel; Dovile Zilenaite-Petrulaitiene; Arvydas Laurinavicius; Natalie Klar; Brian D. Piening; Carlo Bifulco; Sun-Young Jun; Jae Pak Yi; Su Hyun Lim; Adam Brufsky; Francisco J. Esteva; Lajos Pusztai; Yann LeCun; Krzysztof J. Geras,2024,CoRR,,abs/2410.21256,,,10.48550/ARXIV.2410.21256,https://doi.org/10.48550/arXiv.2410.21256,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2410-21256.bib,"Mon, 03 Mar 2025 00:00:00 +0100",2410.21256,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2411-04983,article,DINO-WM: World Models on Pre-trained Visual Features enable Zero-shot Planning,Gaoyue Zhou; Hengkai Pan; Yann LeCun; Lerrel Pinto,2024,CoRR,,abs/2411.04983,,,10.48550/ARXIV.2411.04983,https://doi.org/10.48550/arXiv.2411.04983,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2411-04983.bib,"Wed, 01 Jan 2025 00:00:00 +0100",2411.04983,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2411-15931,article,Improving Pre-Trained Self-Supervised Embeddings Through Effective Entropy Maximization,Deep Chakraborty; Yann LeCun; Tim G. J. Rudner; Erik G. Learned-Miller,2024,CoRR,,abs/2411.15931,,,10.48550/ARXIV.2411.15931,https://doi.org/10.48550/arXiv.2411.15931,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2411-15931.bib,"Wed, 01 Jan 2025 00:00:00 +0100",2411.15931,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2411-17662,article,RoboPEPP: Vision-Based Robot Pose and Joint Angle Estimation through Embedding Predictive Pre-Training,Raktim Gautam Goswami; Prashanth Krishnamurthy; Yann LeCun; Farshad Khorrami,2024,CoRR,,abs/2411.17662,,,10.48550/ARXIV.2411.17662,https://doi.org/10.48550/arXiv.2411.17662,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2411-17662.bib,"Wed, 01 Jan 2025 00:00:00 +0100",2411.17662,arXiv,,,,,,,,,,journal,,
DBLP:journals/corr/abs-2412-03572,article,Navigation World Models,Amir Bar; Gaoyue Zhou; Danny Tran; Trevor Darrell; Yann LeCun,2024,CoRR,,abs/2412.03572,,,10.48550/ARXIV.2412.03572,https://doi.org/10.48550/arXiv.2412.03572,,,,,"dblp computer science bibliography, https://dblp.org",https://dblp.org/rec/journals/corr/abs-2412-03572.bib,"Mon, 13 Jan 2025 00:00:00 +0100",2412.03572,arXiv,,,,,,,,,,journal,,
